year,match_index,date,time,kickoff_utc,stage,competition_phase,group_code,group_matchday,home_team,away_team,home_country_code,away_country_code,home_is_host,away_is_host,home_confederation,away_confederation,home_continent,away_continent,same_confederation,same_continent,score_regular_home,score_regular_away,score_regular,result_regular,is_draw_regular,went_extra_time,went_penalties,score_extra_time,score_penalties,ground,source,home_rest_days,home_matches_played_prior,home_group_points_prior,home_group_goal_diff_prior,away_rest_days,away_matches_played_prior,away_group_points_prior,away_group_goal_diff_prior,rest_days_diff
2014,2,2014-06-13,13:00 UTC-3,2014-06-13T16:00:00+00:00,group_stage,group,A,1,Mexico,Cameroon,MEX,CMR,N,N,CONCACAF,CAF,North America,Africa,N,N,1,0,1-0,home,N,N,N,,,"Estádio das Dunas, Natal",openfootball/worldcup.json,,0,0,0,,0,0,0,
2014,7,2014-06-13,16:00 UTC-3,2014-06-13T19:00:00+00:00,group_stage,group,B,1,Spain,Netherlands,ESP,NED,N,N,UEFA,UEFA,Europe,Europe,Y,Y,1,5,1-5,away,N,N,N,,,"Arena Fonte Nova, Salvador",openfootball/worldcup.json,,0,0,0,,0,0,0,
2014,8,2014-06-13,18:00 UTC-4,2014-06-13T22:00:00+00:00,group_stage,group,B,1,Chile,Australia,CHI,AUS,N,N,CONMEBOL,AFC,South America,Oceania,N,N,3,1,3-1,home,N,N,N,,,"Arena Pantanal, Cuiabá",openfootball/worldcup.json,,0,0,0,,0,0,0,
2014,13,2014-06-14,13:00 UTC-3,2014-06-14T16:00:00+00:00,group_stage,group,C,1,Colombia,Greece,COL,GRE,N,N,CONMEBOL,UEFA,South America,Europe,N,N,3,0,3-0,home,N,N,N,,,"Estádio Mineirão, Belo Horizonte",openfootball/worldcup.json,,0,0,0,,0,0,0,
2014,19,2014-06-14,16:00 UTC-3,2014-06-14T19:00:00+00:00,group_stage,group,D,1,Uruguay,Costa Rica,URU,CRC,N,N,CONMEBOL,CONCACAF,South America,North America,N,N,1,3,1-3,away,N,N,N,,,"Estádio Castelão, Fortaleza",openfootball/worldcup.json,,0,0,0,,0,0,0,
2014,20,2014-06-14,18:00 UTC-4,2014-06-14T22:00:00+00:00,group_stage,group,D,1,England,Italy,ENG,ITA,N,N,UEFA,UEFA,Europe,Europe,Y,Y,1,2,1-2,away,N,N,N,,,"Arena Amazônia, Manaus",openfootball/worldcup.json,,0,0,0,,0,0,0,
2014,14,2014-06-14,22:00 UTC-3,2014-06-15T01:00:00+00:00,group_stage,group,C,1,Côte d'Ivoire,Japan,CIV,JPN,N,N,CAF,AFC,Africa,Asia,N,N,2,1,2-1,home,N,N,N,,,"Arena Pernambuco, Recife",openfootball/worldcup.json,,0,0,0,,0,0,0,
2014,25,2014-06-15,13:00 UTC-3,2014-06-15T16:00:00+00:00,group_stage,group,E,1,Switzerland,Ecuador,SUI,ECU,N,N,UEFA,CONMEBOL,Europe,South America,N,N,2,1,2-1,home,N,N,N,,,"Estádio Nacional Mané Garrincha, Brasília",openfootball/worldcup.json,,0,0,0,,0,0,0,
2014,26,2014-06-15,16:00 UTC-3,2014-06-15T19:00:00+00:00,group_stage,group,E,1,France,Honduras,FRA,HON,N,N,UEFA,CONCACAF,Europe,North America,N,N,3,0,3-0,home,N,N,N,,,"Estádio Beira-Rio, Porto Alegre",openfootball/worldcup.json,,0,0,0,,0,0,0,
2014,31,2014-06-15,19:00 UTC-3,2014-06-15T22:00:00+00:00,group_stage,group,F,1,Argentina,Bosnia-Herzegovina,ARG,BIH,N,N,CONMEBOL,UEFA,South America,Europe,N,N,2,1,2-1,home,N,N,N,,,"Estádio do Maracanã, Rio de Janeiro",openfootball/worldcup.json,,0,0,0,,0,0,0,
2014,37,2014-06-16,13:00 UTC-3,2014-06-16T16:00:00+00:00,group_stage,group,G,1,Germany,Portugal,GER,POR,N,N,UEFA,UEFA,Europe,Europe,Y,Y,4,0,4-0,home,N,N,N,,,"Arena Fonte Nova, Salvador",openfootball/worldcup.json,,0,0,0,,0,0,0,
2014,32,2014-06-16,16:00 UTC-3,2014-06-16T19:00:00+00:00,group_stage,group,F,1,Iran,Nigeria,IRN,NGA,N,N,AFC,CAF,Asia,Africa,N,N,0,0,0-0,draw,Y,N,N,,,"Arena da Baixada, Curitiba",openfootball/worldcup.json,,0,0,0,,0,0,0,
2014,38,2014-06-16,19:00 UTC-3,2014-06-16T22:00:00+00:00,group_stage,group,G,1,Ghana,USA,GHA,USA,N,N,CAF,CONCACAF,Africa,North America,N,N,1,2,1-2,away,N,N,N,,,"Estádio das Dunas, Natal",openfootball/worldcup.json,,0,0,0,,0,0,0,
2014,43,2014-06-17,13:00 UTC-3,2014-06-17T16:00:00+00:00,group_stage,group,H,1,Belgium,Algeria,BEL,ALG,N,N,UEFA,CAF,Europe,Africa,N,N,2,1,2-1,home,N,N,N,,,"Estádio Mineirão, Belo Horizonte",openfootball/worldcup.json,,0,0,0,,0,0,0,
2014,3,2014-06-17,16:00 UTC-3,2014-06-17T19:00:00+00:00,group_stage,group,A,2,Brazil,Mexico,BRA,MEX,Y,N,CONMEBOL,CONCACAF,South America,North America,N,N,0,0,0-0,draw,Y,N,N,,,"Estádio Castelão, Fortaleza",openfootball/worldcup.json,4.96,1,3,2,4.12,1,3,1,0.84
2014,44,2014-06-17,18:00 UTC-4,2014-06-17T22:00:00+00:00,group_stage,group,H,1,Russia,South Korea,RUS,KOR,N,N,UEFA,AFC,Europe,Asia,N,N,1,1,1-1,draw,Y,N,N,,,"Arena Pantanal, Cuiabá",openfootball/worldcup.json,,0,0,0,,0,0,0,
2014,9,2014-06-18,13:00 UTC-3,2014-06-18T16:00:00+00:00,group_stage,group,B,2,Australia,Netherlands,AUS,NED,N,N,AFC,UEFA,Oceania,Europe,N,N,2,3,2-3,away,N,N,N,,,"Estádio Beira-Rio, Porto Alegre",openfootball/worldcup.json,4.75,1,0,-2,4.88,1,3,4,-0.13
2014,10,2014-06-18,16:00 UTC-3,2014-06-18T19:00:00+00:00,group_stage,group,B,2,Spain,Chile,ESP,CHI,N,N,UEFA,CONMEBOL,Europe,South America,N,N,0,2,0-2,away,N,N,N,,,"Estádio do Maracanã, Rio de Janeiro",openfootball/worldcup.json,5.0,1,0,-4,4.88,1,3,2,0.12
2014,4,2014-06-18,18:00 UTC-4,2014-06-18T22:00:00+00:00,group_stage,group,A,2,Cameroon,Croatia,CMR,CRO,N,N,CAF,UEFA,Africa,Europe,N,N,0,4,0-4,away,N,N,N,,,"Arena Amazônia, Manaus",openfootball/worldcup.json,5.25,1,0,-1,6.08,1,0,-2,-0.83
2014,15,2014-06-19,13:00 UTC-3,2014-06-19T16:00:00+00:00,group_stage,group,C,2,Colombia,Côte d'Ivoire,COL,CIV,N,N,CONMEBOL,CAF,South America,Africa,N,N,2,1,2-1,home,N,N,N,,,"Estádio Nacional Mané Garrincha, Brasília",openfootball/worldcup.json,5.0,1,3,3,4.62,1,3,1,0.38
2014,21,2014-06-19,16:00 UTC-3,2014-06-19T19:00:00+00:00,group_stage,group,D,2,Uruguay,England,URU,ENG,N,N,CONMEBOL,UEFA,South America,Europe,N,N,2,1,2-1,home,N,N,N,,,"Arena de São Paulo, São Paulo",openfootball/worldcup.json,5.0,1,0,-2,4.88,1,0,-1,0.12
2014,16,2014-06-19,19:00 UTC-3,2014-06-19T22:00:00+00:00,group_stage,group,C,2,Japan,Greece,JPN,GRE,N,N,AFC,UEFA,Asia,Europe,N,N,0,0,0-0,draw,Y,N,N,,,"Estádio das Dunas, Natal",openfootball/worldcup.json,4.88,1,0,-1,5.25,1,0,-3,-0.37
2014,22,2014-06-20,13:00 UTC-3,2014-06-20T16:00:00+00:00,group_stage,group,D,2,Italy,Costa Rica,ITA,CRC,N,N,UEFA,CONCACAF,Europe,North America,N,N,0,1,0-1,away,N,N,N,,,"Arena Pernambuco, Recife",openfootball/worldcup.json,5.75,1,3,1,5.88,1,3,2,-0.13
2014,27,2014-06-20,16:00 UTC-3,2014-06-20T19:00:00+00:00,group_stage,group,E,2,Switzerland,France,SUI,FRA,N,N,UEFA,UEFA,Europe,Europe,Y,Y,2,5,2-5,away,N,N,N,,,"Arena Fonte Nova, Salvador",openfootball/worldcup.json,5.12,1,3,1,5.0,1,3,3,0.12
2014,28,2014-06-20,19:00 UTC-3,2014-06-20T22:00:00+00:00,group_stage,group,E,2,Honduras,Ecuador,HON,ECU,N,N,CONCACAF,CONMEBOL,North America,South America,N,N,1,2,1-2,away,N,N,N,,,"Arena da Baixada, Curitiba",openfootball/worldcup.json,5.12,1,0,-3,5.25,1,0,-1,-0.13
2014,33,2014-06-21,13:00 UTC-3,2014-06-21T16:00:00+00:00,group_stage,group,F,2,Argentina,Iran,ARG,IRN,N,N,CONMEBOL,AFC,South America,Asia,N,N,1,0,1-0,home,N,N,N,,,"Estádio Mineirão, Belo Horizonte",openfootball/worldcup.json,5.75,1,3,1,4.88,1,1,0,0.87
2014,39,2014-06-21,16:00 UTC-3,2014-06-21T19:00:00+00:00,group_stage,group,G,2,Germany,Ghana,GER,GHA,N,N,UEFA,CAF,Europe,Africa,N,N,2,2,2-2,draw,Y,N,N,,,"Estádio Castelão, Fortaleza",openfootball/worldcup.json,5.12,1,3,4,4.88,1,0,-1,0.24
2014,34,2014-06-21,18:00 UTC-4,2014-06-21T22:00:00+00:00,group_stage,group,F,2,Nigeria,Bosnia-Herzegovina,NGA,BIH,N,N,CAF,UEFA,Africa,Europe,N,N,1,0,1-0,home,N,N,N,,,"Arena Pantanal, Cuiabá",openfootball/worldcup.json,5.12,1,1,0,6.0,1,0,-1,-0.88
2014,45,2014-06-22,13:00 UTC-3,2014-06-22T16:00:00+00:00,group_stage,group,H,2,Belgium,Russia,BEL,RUS,N,N,UEFA,UEFA,Europe,Europe,Y,Y,1,0,1-0,home,N,N,N,,,"Estádio do Maracanã, Rio de Janeiro",openfootball/worldcup.json,5.0,1,3,1,4.75,1,1,0,0.25
2014,46,2014-06-22,16:00 UTC-3,2014-06-22T19:00:00+00:00,group_stage,group,H,2,South Korea,Algeria,KOR,ALG,N,N,AFC,CAF,Asia,Africa,N,N,2,4,2-4,away,N,N,N,,,"Estádio Beira-Rio, Porto Alegre",openfootball/worldcup.json,4.88,1,1,0,5.12,1,0,-1,-0.24
2014,40,2014-06-22,18:00 UTC-4,2014-06-22T22:00:00+00:00,group_stage,group,G,2,USA,Portugal,USA,POR,N,N,CONCACAF,UEFA,North America,Europe,N,N,2,2,2-2,draw,Y,N,N,,,"Arena Amazônia, Manaus",openfootball/worldcup.json,6.0,1,3,1,6.25,1,0,-4,-0.25
2014,11,2014-06-23,13:00 UTC-3,2014-06-23T16:00:00+00:00,group_stage,group,B,3,Australia,Spain,AUS,ESP,N,N,AFC,UEFA,Oceania,Europe,N,N,0,3,0-3,away,N,N,N,,,"Arena da Baixada, Curitiba",openfootball/worldcup.json,5.0,2,0,-3,4.88,2,0,-6,0.12
